"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US72083","Las Marías Municipio, Puerto Rico","2722","296","32.9","6.4","13.1","3.6","18.7","4.9","11.7","3.9","13.1","5.1","8.8","4.2","1.2","1.3","0.5","0.6","0.0","1.8","0.0","1.8","16506","2866","22419","2739","19.3","(X)","(X)","(X)","(X)","(X)","1788","292","27.2","7.7","10.5","4.7","16.6","5.2","14.7","5.3","17.8","7.2","12.5","5.9","0.5","0.8","0.3","0.5","0.0","2.8","0.0","2.8","21612","5702","25347","3579","(X)","(X)","21.3","(X)","(X)","(X)","1323","232","18.6","8.4","9.6","5.0","16.4","6.3","16.0","6.2","21.4","8.9","16.9","7.8","0.7","1.1","0.4","0.7","0.0","3.7","0.0","3.7","27416","7874","N","N","(X)","(X)","(X)","(X)","(X)","(X)","934","168","46.8","10.9","17.5","5.4","22.7","9.2","3.7","3.8","4.1","4.0","1.7","2.1","2.7","3.2","0.9","1.6","0.0","5.2","0.0","5.2","10728","2872","15821","3962","(X)","(X)","(X)","(X)","13.1","(X)",
"0500000US72085","Las Piedras Municipio, Puerto Rico","12219","506","21.8","2.8","13.0","2.3","16.9","2.8","11.9","2.5","14.1","2.7","10.9","2.6","5.3","1.7","4.4","1.7","0.8","0.8","1.0","0.9","23193","3075","35832","2932","24.5","(X)","(X)","(X)","(X)","(X)","8676","589","14.1","3.1","8.5","2.8","19.4","3.7","16.4","3.2","15.7","3.4","12.5","3.2","5.2","2.0","6.0","2.4","0.9","1.1","1.3","1.2","29316","2085","41230","3828","(X)","(X)","27.3","(X)","(X)","(X)","5190","458","10.2","3.1","7.6","3.6","14.0","4.2","15.4","4.2","16.1","5.3","16.4","4.7","8.3","3.3","8.4","3.5","1.5","1.8","2.1","2.1","37710","5204","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3543","512","42.9","6.9","22.6","6.3","13.9","4.5","6.1","3.3","7.6","4.6","3.0","2.3","2.9","2.7","0.0","1.4","0.6","1.1","0.3","0.5","11310","1223","18525","3424","(X)","(X)","(X)","(X)","15.2","(X)",
"0500000US72087","Loíza Municipio, Puerto Rico","8608","294","25.1","3.0","12.8","2.3","15.7","2.6","13.9","2.8","15.6","2.8","10.3","2.0","4.2","1.3","2.1","1.2","0.1","0.1","0.1","0.2","21306","3371","29330","2198","40.5","(X)","(X)","(X)","(X)","(X)","5938","342","21.4","3.4","9.7","2.7","18.3","2.8","13.4","2.9","16.9","3.1","12.2","2.6","5.5","1.9","2.3","1.5","0.1","0.2","0.2","0.2","25455","3358","32540","2742","(X)","(X)","43.1","(X)","(X)","(X)","2724","274","8.4","3.5","7.0","3.3","15.5","4.3","14.1","4.6","20.2","5.4","20.0","4.9","10.5","3.9","3.7","3.0","0.2","0.4","0.3","0.5","38060","3708","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2670","260","38.1","5.7","20.0","4.2","14.8","4.4","10.2","3.7","10.6","4.1","3.3","2.2","1.1","1.1","1.8","1.6","0.0","1.9","0.0","1.9","12871","1576","18953","2532","(X)","(X)","(X)","(X)","27.1","(X)",
"0500000US72089","Luquillo Municipio, Puerto Rico","6800","430","23.0","3.5","8.6","2.3","23.4","3.5","15.0","2.9","14.0","2.9","9.1","2.4","2.4","1.1","3.4","1.3","0.2","0.3","0.9","0.8","22585","1637","31745","2662","24.2","(X)","(X)","(X)","(X)","(X)","4369","426","18.8","4.7","7.3","2.7","22.2","4.4","17.2","3.7","15.2","3.1","10.2","2.8","2.7","1.5","4.6","1.9","0.3","0.4","1.5","1.2","26175","3287","36302","4095","(X)","(X)","30.0","(X)","(X)","(X)","2426","335","8.3","3.7","8.5","4.2","24.7","5.8","18.4","5.5","12.9","4.2","12.8","4.2","4.8","2.7","6.4","2.9","0.5","0.7","2.6","2.2","30746","3630","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2431","296","31.4","6.2","12.3","4.7","25.5","6.4","11.8","4.3","10.4","4.2","7.0","3.6","1.2","1.4","0.4","0.5","0.0","2.0","0.0","2.0","17697","2488","21545","2575","(X)","(X)","(X)","(X)","13.0","(X)",
"0500000US72091","Manatí Municipio, Puerto Rico","14645","622","23.7","2.6","13.6","2.0","19.9","2.6","11.4","2.1","12.8","2.0","8.9","1.8","5.2","1.2","3.2","1.0","0.8","0.5","0.5","0.4","20385","1769","32154","2216","26.3","(X)","(X)","(X)","(X)","(X)","9487","568","19.6","2.9","8.2","2.1","18.8","3.3","14.3","2.9","13.9","2.5","12.3","2.4","6.6","1.7","4.8","1.5","0.8","0.4","0.7","0.5","27196","2245","37953","3071","(X)","(X)","27.9","(X)","(X)","(X)","4928","468","5.5","2.0","6.1","2.7","19.5","3.9","13.5","3.3","15.8","3.7","16.9","4.0","11.3","2.9","8.5","2.7","1.5","0.8","1.3","1.0","40628","3179","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5158","469","34.5","5.0","24.0","4.0","22.9","4.0","7.1","2.8","7.2","2.0","1.1","1.0","1.7","1.2","0.7","0.8","0.5","0.9","0.3","0.4","13248","1006","19058","3539","(X)","(X)","(X)","(X)","21.3","(X)",
"0500000US72093","Maricao Municipio, Puerto Rico","1902","184","25.6","6.5","12.9","5.4","21.9","6.4","18.0","5.8","12.4","5.3","6.8","4.3","1.8","1.6","0.5","0.6","0.0","2.6","0.0","2.6","20133","3514","24198","2576","14.7","(X)","(X)","(X)","(X)","(X)","1296","148","26.0","7.6","14.4","7.7","17.5","6.4","17.0","6.7","13.1","6.4","8.6","6.1","2.6","2.4","0.8","0.8","0.0","3.8","0.0","3.8","21818","4448","26067","3349","(X)","(X)","16.2","(X)","(X)","(X)","567","122","19.8","10.2","16.8","11.1","13.1","8.1","9.5","6.3","23.3","11.7","14.1","9.6","3.5","4.0","0.0","8.4","0.0","8.4","0.0","8.4","27813","11373","N","N","(X)","(X)","(X)","(X)","(X)","(X)","606","151","27.9","11.0","14.2","9.9","34.3","14.2","14.5","9.2","6.1","6.8","3.0","3.3","0.0","7.9","0.0","7.9","0.0","7.9","0.0","7.9","17353","3495","17738","3072","(X)","(X)","(X)","(X)","11.6","(X)",
"0500000US72095","Maunabo Municipio, Puerto Rico","3942","318","20.3","5.9","15.4","5.1","17.3","5.0","18.1","4.1","15.1","4.8","11.5","4.5","2.2","1.8","0.1","0.2","0.0","1.3","0.0","1.3","21951","3549","26696","2516","28.7","(X)","(X)","(X)","(X)","(X)","3034","361","19.0","6.1","14.1","5.4","15.0","5.4","19.8","5.8","17.4","5.9","12.5","4.9","2.1","2.0","0.2","0.3","0.0","1.6","0.0","1.6","25792","3655","28015","2676","(X)","(X)","32.1","(X)","(X)","(X)","1417","238","12.4","7.1","12.0","7.3","10.7","6.1","19.8","8.2","25.0","10.3","15.9","6.7","4.2","4.1","0.0","3.5","0.0","3.5","0.0","3.5","33489","4240","N","N","(X)","(X)","(X)","(X)","(X)","(X)","908","232","30.6","13.8","21.0","8.8","22.4","13.3","13.1","6.4","7.6","6.2","2.9","3.8","2.4","3.9","0.0","5.4","0.0","5.4","0.0","5.4","14695","6902","19346","4238","(X)","(X)","(X)","(X)","15.7","(X)",
"0500000US72097","Mayagüez Municipio, Puerto Rico","29343","847","33.8","2.1","11.5","1.1","19.1","1.6","11.7","1.4","8.5","1.0","7.4","1.1","2.8","0.6","2.9","0.7","0.7","0.3","1.5","0.5","16788","760","31049","2356","30.0","(X)","(X)","(X)","(X)","(X)","16513","756","23.7","2.2","9.1","1.3","19.2","2.2","14.4","2.1","11.6","1.6","10.7","1.6","3.9","0.8","4.1","1.0","0.9","0.4","2.2","0.7","23559","1538","40799","3738","(X)","(X)","33.7","(X)","(X)","(X)","9041","610","11.1","2.2","5.5","1.5","20.0","2.9","18.0","2.9","13.7","2.3","15.0","2.2","5.3","1.4","6.1","1.5","1.7","0.7","3.5","1.2","32387","2144","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12830","675","48.8","3.4","14.5","2.0","19.8","2.4","7.9","1.5","3.4","1.1","2.4","1.0","1.4","0.5","0.9","0.6","0.4","0.3","0.5","0.4","10440","1202","17073","1731","(X)","(X)","(X)","(X)","24.0","(X)",
"0500000US72099","Moca Municipio, Puerto Rico","13254","585","24.9","3.4","13.8","2.3","16.8","2.4","13.2","2.5","12.3","2.3","8.3","2.0","5.7","1.9","3.1","1.2","0.3","0.4","1.5","0.8","20331","2682","35493","4420","52.5","(X)","(X)","(X)","(X)","(X)","9555","597","22.0","4.0","11.7","2.8","16.7","2.8","13.4","3.0","13.9","3.0","9.9","2.6","7.1","2.5","3.4","1.4","0.5","0.5","1.5","0.9","24728","3885","38573","5250","(X)","(X)","54.7","(X)","(X)","(X)","6030","515","12.7","3.7","11.1","3.2","18.1","3.7","14.5","3.9","14.2","3.1","11.2","3.2","10.9","3.8","4.6","2.0","0.5","0.7","2.3","1.4","30850","3177","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3699","475","38.4","6.7","21.0","5.4","17.1","4.9","10.4","4.2","8.8","3.8","1.4","1.3","0.7","0.8","0.7","0.8","0.0","1.3","1.6","1.5","13243","1412","22306","6361","(X)","(X)","(X)","(X)","40.3","(X)",
"0500000US72101","Morovis Municipio, Puerto Rico","9810","389","23.3","3.1","11.9","2.3","19.6","2.8","13.2","2.8","11.8","2.5","11.8","2.6","5.3","1.7","2.4","1.5","0.3","0.3","0.5","0.4","22282","1854","31572","2284","36.6","(X)","(X)","(X)","(X)","(X)","7191","407","17.4","3.3","10.0","2.6","21.9","3.5","15.7","3.8","12.6","3.0","13.4","3.3","5.6","2.1","2.6","1.9","0.4","0.5","0.4","0.5","25302","1801","34148","2637","(X)","(X)","35.3","(X)","(X)","(X)","3811","379","7.6","3.0","10.1","4.1","18.9","4.2","17.8","5.4","15.2","4.4","16.9","4.8","7.2","3.3","4.8","3.6","0.7","0.8","0.8","1.0","31381","5457","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2619","304","45.1","7.4","20.5","5.8","17.0","4.8","5.6","3.4","6.0","3.4","3.6","2.6","1.8","1.4","0.0","1.9","0.0","1.9","0.5","0.9","11579","2186","17252","3019","(X)","(X)","(X)","(X)","35.3","(X)",
"0500000US72103","Naguabo Municipio, Puerto Rico","8171","454","19.2","3.5","12.4","3.7","28.9","4.4","15.5","3.9","12.7","3.0","8.1","2.9","2.7","1.5","0.0","0.6","0.3","0.6","0.2","0.4","20486","1709","26126","2215","18.0","(X)","(X)","(X)","(X)","(X)","5387","509","21.6","5.0","9.5","3.5","23.8","5.4","17.4","5.2","12.5","3.6","11.2","4.2","3.2","2.1","0.0","0.9","0.5","0.9","0.4","0.6","22616","2678","28196","3465","(X)","(X)","22.7","(X)","(X)","(X)","2617","453","7.7","5.1","10.3","5.6","26.6","8.3","12.1","6.0","16.2","6.0","19.5","7.8","5.7","3.8","0.0","1.9","1.1","1.8","0.8","1.3","30899","6475","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2784","453","24.5","6.5","14.9","6.7","37.1","8.1","10.8","5.7","9.9","5.4","1.0","1.5","1.7","2.1","0.0","1.8","0.0","1.8","0.0","1.8","16944","1599","19318","2618","(X)","(X)","(X)","(X)","7.9","(X)",
"0500000US72105","Naranjito Municipio, Puerto Rico","8536","435","26.3","4.5","10.1","3.1","21.3","4.2","15.3","4.0","14.4","3.3","6.5","2.1","3.4","1.6","0.9","0.7","0.9","1.0","0.8","0.8","20616","2167","30859","4160","24.6","(X)","(X)","(X)","(X)","(X)","5925","438","20.6","5.1","9.3","3.2","23.0","5.1","16.8","4.6","13.6","3.6","8.5","3.2","4.8","2.4","1.4","1.0","1.3","1.5","0.7","0.8","22477","4057","34702","5747","(X)","(X)","27.6","(X)","(X)","(X)","2975","412","7.8","5.2","10.9","4.6","20.2","6.4","18.7","6.4","14.8","5.0","14.2","5.7","7.3","3.9","2.7","2.0","2.6","2.9","0.8","1.2","28924","3390","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2611","352","42.2","8.3","12.9","6.7","17.0","6.6","13.9","6.0","10.5","6.7","1.9","2.4","0.4","0.6","0.0","1.9","0.0","1.9","1.1","1.8","12334","3510","19487","4765","(X)","(X)","(X)","(X)","17.0","(X)",
"0500000US72107","Orocovis Municipio, Puerto Rico","6792","348","31.6","3.6","14.1","2.6","19.7","3.1","11.1","2.2","10.9","2.6","8.0","1.7","2.7","1.4","1.6","1.0","0.2","0.3","0.2","0.2","16869","1525","25617","2474","40.1","(X)","(X)","(X)","(X)","(X)","4669","317","26.3","4.9","13.3","3.3","20.6","4.0","11.9","2.4","11.9","2.8","11.2","2.5","2.9","1.9","1.5","1.0","0.2","0.4","0.1","0.2","19991","2929","28051","3128","(X)","(X)","42.5","(X)","(X)","(X)","2448","242","12.2","4.7","14.3","5.2","23.0","5.1","15.6","3.6","14.4","4.0","14.1","3.7","4.1","3.2","2.3","1.7","0.0","2.0","0.0","2.0","25370","3648","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2123","216","54.5","6.7","16.6","5.3","11.2","3.7","6.9","3.8","8.3","4.4","1.4","1.6","0.8","1.2","0.0","2.3","0.0","2.3","0.4","0.6","9230","1131","15181","3506","(X)","(X)","(X)","(X)","30.2","(X)",
"0500000US72109","Patillas Municipio, Puerto Rico","6196","420","27.3","5.3","13.2","3.2","18.9","4.0","14.1","3.2","10.1","2.9","11.9","3.3","3.0","1.9","1.4","1.1","0.0","0.8","0.2","0.3","20778","3286","27279","2869","25.6","(X)","(X)","(X)","(X)","(X)","4198","408","21.7","5.7","10.1","3.8","21.7","5.2","16.7","4.6","12.1","3.8","13.1","3.8","3.6","2.3","0.7","0.8","0.0","1.2","0.3","0.5","23811","1994","30146","3157","(X)","(X)","26.8","(X)","(X)","(X)","2433","296","11.9","5.5","8.7","4.3","24.8","6.4","15.9","6.3","14.4","4.9","18.1","5.9","4.5","3.4","1.2","1.5","0.0","2.0","0.5","0.8","28706","3768","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1998","330","45.2","9.8","17.6","6.8","13.7","4.7","11.8","4.7","2.9","2.8","5.9","5.4","1.8","2.7","1.1","1.8","0.0","2.5","0.0","2.5","12308","3397","17365","4002","(X)","(X)","(X)","(X)","22.5","(X)",
"0500000US72111","Peñuelas Municipio, Puerto Rico","6939","373","24.7","3.1","12.7","2.8","23.3","3.8","13.2","3.2","10.4","2.5","10.4","2.6","2.9","1.6","1.7","1.0","0.0","0.7","0.7","0.5","20072","1293","29602","2817","15.6","(X)","(X)","(X)","(X)","(X)","4970","400","18.9","3.8","11.7","3.0","23.9","4.5","14.7","4.0","12.2","2.8","11.4","3.1","4.1","2.2","2.2","1.3","0.0","1.0","0.9","0.7","22381","2294","34096","4042","(X)","(X)","13.5","(X)","(X)","(X)","2590","305","11.3","4.3","11.2","4.2","24.7","6.5","13.2","4.2","13.5","4.1","14.9","5.1","6.3","3.6","3.1","1.9","0.0","1.9","1.8","1.3","26957","4971","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1969","274","42.8","7.9","17.4","6.2","25.9","7.5","6.4","3.2","2.4","2.4","4.5","3.3","0.0","2.5","0.6","0.8","0.0","2.5","0.0","2.5","12894","2148","15273","2541","(X)","(X)","(X)","(X)","20.3","(X)",
"0500000US72113","Ponce Municipio, Puerto Rico","52977","989","29.8","1.3","12.1","1.0","17.5","1.1","11.6","0.9","11.1","0.9","9.1","1.0","4.0","0.6","2.9","0.5","1.0","0.3","1.0","0.3","18994","813","32201","1472","34.9","(X)","(X)","(X)","(X)","(X)","33194","1074","23.8","1.6","9.7","1.1","17.5","1.6","12.6","1.2","13.1","1.4","11.4","1.2","5.4","1.0","4.1","0.7","1.4","0.5","1.1","0.4","24424","1274","37521","1768","(X)","(X)","38.0","(X)","(X)","(X)","17453","816","10.8","1.7","8.4","1.4","17.8","2.0","13.4","1.7","16.2","2.0","16.1","1.8","7.5","1.5","5.9","1.1","2.1","0.9","1.8","0.7","34577","2385","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19783","814","42.2","2.3","16.4","2.1","18.0","1.6","9.3","1.3","7.4","1.2","3.7","1.0","1.6","0.6","0.8","0.4","0.2","0.2","0.5","0.3","12114","628","21341","3204","(X)","(X)","(X)","(X)","28.1","(X)",
"0500000US72115","Quebradillas Municipio, Puerto Rico","8449","522","24.9","3.6","14.9","3.3","18.6","3.7","13.4","3.2","13.5","3.4","10.3","2.9","2.4","1.5","1.7","1.2","0.2","0.4","0.0","0.6","20209","3059","26891","2040","32.0","(X)","(X)","(X)","(X)","(X)","5704","533","18.3","3.9","15.0","4.0","17.3","4.0","15.8","4.2","16.7","4.5","10.3","3.1","3.6","2.2","2.6","1.7","0.3","0.5","0.0","0.9","24746","2650","30800","2608","(X)","(X)","35.6","(X)","(X)","(X)","3331","443","7.8","4.2","14.7","5.4","18.0","4.7","14.1","5.0","21.4","6.1","15.5","4.9","4.0","2.8","3.9","2.8","0.5","0.9","0.0","1.5","31008","3745","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2745","450","40.0","7.8","16.2","6.6","20.7","7.3","10.3","4.9","7.1","4.9","5.6","4.1","0.0","1.8","0.0","1.8","0.0","1.8","0.0","1.8","12767","2486","16789","2626","(X)","(X)","(X)","(X)","21.1","(X)",
"0500000US72117","Rincón Municipio, Puerto Rico","5679","363","17.8","3.3","11.1","2.9","18.4","3.7","15.5","3.8","11.9","3.1","11.7","3.2","6.7","2.3","4.7","2.1","1.6","1.2","0.7","0.5","26771","2859","38140","3803","16.9","(X)","(X)","(X)","(X)","(X)","3729","367","12.2","3.6","9.5","3.6","18.7","4.8","16.1","4.6","13.4","3.9","14.1","4.4","7.8","3.0","5.4","2.9","2.8","1.9","0.0","1.3","30511","2462","41328","4422","(X)","(X)","14.7","(X)","(X)","(X)","2299","315","4.1","3.2","7.6","4.1","17.0","5.4","13.0","4.7","14.2","6.5","20.4","6.7","11.4","4.9","7.7","4.3","4.5","3.0","0.0","2.1","39782","9209","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1950","289","29.8","7.6","13.4","4.4","23.2","7.0","11.4","5.0","7.6","4.5","6.3","4.7","3.5","2.6","3.4","2.8","0.0","2.5","1.3","1.6","16284","1500","29368","6413","(X)","(X)","(X)","(X)","20.9","(X)",
"0500000US72119","Río Grande Municipio, Puerto Rico","15981","561","20.6","2.4","10.1","1.8","17.7","2.2","12.4","2.0","16.3","2.6","13.5","1.5","5.4","1.4","3.3","1.0","0.6","0.3","0.1","0.2","25963","1735","35286","2165","26.7","(X)","(X)","(X)","(X)","(X)","11120","532","16.3","2.5","7.1","1.9","16.1","2.7","13.3","2.5","19.1","3.3","17.5","2.3","6.7","1.9","3.3","1.0","0.5","0.4","0.2","0.2","31786","3191","39824","2994","(X)","(X)","30.0","(X)","(X)","(X)","6556","445","8.1","2.6","6.2","2.4","16.3","3.6","13.1","3.0","20.8","4.0","21.5","3.6","8.4","2.7","4.6","1.6","0.8","0.7","0.2","0.3","39627","2408","45616","4168","(X)","(X)","(X)","(X)","(X)","(X)","4861","422","33.4","5.3","17.1","4.1","22.2","4.7","10.5","3.1","8.3","2.9","5.8","2.4","1.2","1.1","1.2","0.9","0.5","0.5","0.0","1.0","14823","1448","21169","1940","(X)","(X)","(X)","(X)","17.7","(X)",
"0500000US72121","Sabana Grande Municipio, Puerto Rico","7102","465","21.2","3.4","15.4","3.2","22.5","3.5","15.8","3.2","10.8","2.6","9.7","2.4","3.0","1.3","1.3","0.7","0.1","0.1","0.3","0.3","20464","1742","28827","2959","36.4","(X)","(X)","(X)","(X)","(X)","4331","395","12.2","3.5","14.8","3.6","23.0","4.3","18.6","4.0","13.0","3.7","11.7","3.6","4.4","2.2","1.6","1.0","0.1","0.2","0.4","0.5","24957","3485","34474","4564","(X)","(X)","32.0","(X)","(X)","(X)","2337","292","10.4","3.6","14.1","4.5","17.4","4.8","23.4","5.7","11.1","4.5","14.8","4.8","7.2","3.9","1.2","1.0","0.0","2.1","0.4","0.7","28490","2860","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2771","338","35.7","5.9","16.3","4.9","23.8","5.8","11.3","4.9","6.6","3.4","4.7","3.0","0.8","0.8","0.9","1.0","0.0","1.8","0.0","1.8","14143","2817","19007","2221","(X)","(X)","(X)","(X)","41.5","(X)",
"0500000US72123","Salinas Municipio, Puerto Rico","9721","534","25.6","3.3","13.4","2.5","19.4","2.8","15.2","3.1","10.8","2.6","10.5","2.1","2.9","1.4","1.7","1.0","0.3","0.4","0.2","0.2","20123","1942","27484","1907","36.6","(X)","(X)","(X)","(X)","(X)","6296","450","20.9","3.7","11.6","2.7","19.1","3.4","16.2","3.4","13.9","3.7","11.5","2.7","4.0","2.2","2.6","1.5","0.0","0.8","0.2","0.3","24186","2242","31252","2262","(X)","(X)","40.2","(X)","(X)","(X)","3393","396","8.3","3.6","9.2","3.4","16.9","4.7","19.1","5.0","20.9","6.4","16.0","4.6","5.2","3.3","3.9","2.5","0.0","1.5","0.4","0.5","33452","2586","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3425","424","36.1","5.8","16.5","4.8","22.6","5.1","12.9","5.0","4.8","2.5","5.3","2.7","1.2","1.2","0.0","1.4","0.6","1.0","0.0","1.4","13691","2940","18352","2457","(X)","(X)","(X)","(X)","26.2","(X)",
"0500000US72125","San Germán Municipio, Puerto Rico","11560","515","31.1","3.0","14.1","2.3","18.6","2.8","13.8","2.1","9.4","1.9","7.3","2.0","2.4","1.0","2.3","1.0","0.5","0.5","0.4","0.4","17862","1352","26536","2326","20.6","(X)","(X)","(X)","(X)","(X)","6753","474","21.8","3.2","9.0","2.6","19.9","4.0","18.1","3.1","14.2","2.9","8.7","2.6","3.4","1.7","3.3","1.5","0.9","0.9","0.7","0.7","24696","2005","34094","3701","(X)","(X)","23.9","(X)","(X)","(X)","3742","362","12.1","4.1","6.9","3.2","18.7","4.6","21.9","4.8","16.6","4.4","11.1","3.7","5.3","2.6","4.7","2.3","1.7","1.6","1.1","1.2","29736","2559","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4807","481","45.1","4.6","21.8","3.9","16.9","3.7","7.2","2.8","3.2","1.8","4.1","2.0","0.7","0.8","1.0","1.0","0.0","1.0","0.0","1.0","10857","722","15093","1519","(X)","(X)","(X)","(X)","15.9","(X)",
"0500000US72127","San Juan Municipio, Puerto Rico","147044","1241","25.1","0.9","8.7","0.6","14.8","0.7","10.9","0.6","11.0","0.6","11.5","0.6","6.2","0.4","6.0","0.5","2.3","0.3","3.4","0.4","26111","806","49374","1674","37.5","(X)","(X)","(X)","(X)","(X)","78810","1521","20.6","1.1","6.9","0.7","12.6","1.0","11.1","0.9","11.6","0.9","13.6","0.9","7.4","0.7","8.0","0.7","3.1","0.4","5.1","0.6","33876","1079","62256","2854","(X)","(X)","41.2","(X)","(X)","(X)","37528","1216","5.8","0.8","4.8","0.8","10.9","1.4","10.0","1.3","12.9","1.3","17.0","1.4","11.1","1.3","12.1","1.2","5.8","0.9","9.7","1.2","57853","2679","94616","5318","(X)","(X)","(X)","(X)","(X)","(X)","68234","1448","31.8","1.5","11.5","0.9","17.5","1.1","11.2","0.9","9.7","0.9","8.5","0.8","4.1","0.5","3.2","0.5","1.3","0.3","1.2","0.3","18145","850","32253","1343","(X)","(X)","(X)","(X)","31.8","(X)",
"0500000US72129","San Lorenzo Municipio, Puerto Rico","13775","509","26.0","3.2","14.0","2.4","18.1","2.6","12.4","2.0","13.0","2.6","8.8","1.7","4.6","1.6","2.2","1.0","0.6","0.5","0.4","0.5","19629","1591","29453","2432","24.9","(X)","(X)","(X)","(X)","(X)","8982","549","18.2","3.9","11.4","3.1","20.8","3.0","12.8","2.4","16.0","3.5","11.7","2.6","4.5","1.8","3.7","1.6","0.9","0.8","0.1","0.2","24792","3084","34095","3126","(X)","(X)","28.0","(X)","(X)","(X)","5186","474","7.5","2.8","9.4","3.4","22.2","4.7","12.7","3.4","20.2","5.2","13.8","3.2","7.1","2.9","5.4","2.4","1.5","1.4","0.2","0.3","33611","4271","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4793","424","42.2","6.0","20.9","4.9","14.4","3.6","11.8","3.4","5.9","2.9","2.8","1.3","1.6","1.5","0.4","0.6","0.0","1.0","0.0","1.0","11870","1394","16656","1918","(X)","(X)","(X)","(X)","17.6","(X)",
