"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US37075","Graham County, North Carolina","8501","*****","8309","98","6441","334","1807","327","251","95","454","171","900","201","202","126","61","88","50","86","0","19","11","18","192","98","2","3","2","3","0","19","0","19","0","19","0","19","0","19","190","98","17","27","0","19","0","19","1","2","172","94","0","19",
"0500000US37077","Granville County, North Carolina","59823","*****","57150","384","39136","1215","17245","1162","5062","577","2883","406","7803","771","1497","605","769","274","327","218","84","123","358","157","2673","384","1234","348","242","146","207","64","80","63","0","31","500","200","205","186","1439","256","61","51","52","44","0","31","0","31","1193","232","133","115",
"0500000US37079","Greene County, North Carolina","20987","*****","19384","194","15774","410","3427","407","1011","224","432","187","1885","305","99","51","183","99","9","17","27","30","147","92","1603","194","243","104","4","5","26","31","7","15","0","25","206","96","0","25","1360","209","0","25","0","25","11","18","0","25","1349","209","0","25",
"0500000US37081","Guilford County, North Carolina","532956","*****","475804","2571","296308","4188","172016","3512","51672","2548","27362","1581","78862","2591","14120","1263","7480","1263","1085","345","255","196","6140","1170","57152","2571","26076","2110","4061","989","10547","1047","5121","1294","32","36","5788","573","527","180","31076","1811","1536","396","11316","1015","4449","1035","78","91","13070","978","627","261",
"0500000US37083","Halifax County, North Carolina","50678","*****","49706","245","39856","674","9630","709","2427","407","794","205","5412","674","997","309","220","84","35","41","19","27","166","76","972","245","398","89","48","33","271","74","0","31","0","31","69","46","10","18","574","223","22","22","42","38","0","31","11","18","464","209","35","44",
"0500000US37085","Harnett County, North Carolina","134328","48","126635","707","75029","1589","47601","1705","12264","959","7701","856","20461","1083","7175","779","4005","544","1355","379","174","107","2476","418","7693","696","3130","414","553","153","738","149","135","88","27","33","1662","343","15","13","4563","531","339","114","353","168","57","46","59","70","3653","441","102","91",
"0500000US37087","Haywood County, North Carolina","61862","*****","60393","230","38718","1159","21325","1144","3866","451","4687","643","10536","945","2236","602","350","124","82","48","0","31","268","111","1469","230","698","158","163","73","185","80","0","31","0","31","329","112","21","19","771","214","142","96","188","116","0","31","0","31","408","169","33","38",
"0500000US37089","Henderson County, North Carolina","116298","*****","108412","722","55311","1412","51923","1549","13415","821","12372","842","21805","1291","4331","585","1178","316","161","119","28","35","989","284","7886","722","3607","410","930","236","1005","179","88","58","0","31","1463","324","121","60","4279","669","317","139","393","154","47","43","0","31","3340","578","182","94",
"0500000US37091","Hertford County, North Carolina","23752","*****","22847","152","16282","663","6459","643","1225","238","322","141","4651","618","261","117","106","63","26","24","0","25","80","63","905","152","337","122","31","20","172","101","0","25","6","7","126","59","2","3","568","112","50","41","88","24","6","11","0","25","424","93","0","25",
"0500000US37093","Hoke County, North Carolina","54590","*****","51208","455","29795","1011","19526","947","3946","596","3570","532","8782","740","3228","564","1887","388","482","165","65","50","1340","304","3382","455","1253","311","125","125","387","88","145","222","0","31","596","179","0","31","2129","370","227","123","85","43","169","141","10","17","1622","293","16","24",
"0500000US37095","Hyde County, North Carolina","5089","*****","4802","83","3668","254","1115","279","459","229","178","113","429","158","49","50","19","18","5","11","0","19","14","18","287","83","74","64","0","19","0","19","0","19","0","19","74","64","0","19","213","96","0","19","0","19","0","19","0","19","213","96","0","19",
"0500000US37097","Iredell County, North Carolina","178853","*****","167253","712","93735","1999","72165","2080","24637","1477","15800","1277","24497","1395","7231","777","1353","285","262","112","38","35","1053","256","11600","712","4106","496","737","181","1372","277","276","167","18","18","1526","317","177","100","7494","797","354","143","2419","582","102","65","69","60","4225","428","325","210",
"0500000US37099","Jackson County, North Carolina","43435","*****","42036","230","26951","1046","14786","1054","2511","499","3557","690","7253","703","1465","321","299","186","104","146","0","28","195","111","1399","230","249","114","91","60","50","58","2","4","28","31","78","69","0","28","1150","195","43","43","190","135","15","20","3","7","889","146","10","15",
"0500000US37101","Johnston County, North Carolina","203308","*****","188271","1063","119604","3557","66329","3330","23050","2332","10271","1382","25059","1730","7949","1379","2338","471","664","273","30","51","1644","388","15037","1063","4279","643","766","285","636","212","232","149","0","31","2462","436","183","128","10758","992","816","363","630","211","588","314","0","31","8392","710","332","317",
"0500000US37103","Jones County, North Carolina","9453","*****","9229","104","6957","336","2193","365","679","189","309","82","894","239","311","119","79","45","34","26","0","19","45","38","224","104","97","58","41","45","10","19","0","19","0","19","46","30","0","19","127","90","0","19","3","4","0","19","0","19","124","90","0","19",
"0500000US37105","Lee County, North Carolina","61083","*****","55416","416","37857","1043","16407","1098","5472","526","2403","395","6710","887","1822","449","1152","317","200","120","0","31","952","281","5667","416","1947","423","153","71","282","154","13","20","0","31","1477","370","22","29","3720","437","195","161","188","64","8","16","8","15","3284","452","37","43",
"0500000US37107","Lenoir County, North Carolina","56350","*****","54079","341","43413","1006","10500","986","2934","497","1745","547","5222","810","599","195","166","124","28","34","0","31","138","121","2271","341","919","339","266","221","84","91","0","31","0","31","543","262","26","41","1352","315","42","33","6","11","0","31","0","31","1288","314","16","26",
"0500000US37109","Lincoln County, North Carolina","84580","*****","80180","515","52267","1480","27292","1417","7477","656","6075","1089","10912","909","2828","601","621","225","86","90","17","27","518","202","4400","515","2033","367","442","227","288","84","21","17","0","31","1206","301","76","48","2367","496","347","353","31","32","21","22","18","28","1918","420","32","37",
"0500000US37111","McDowell County, North Carolina","45402","*****","43475","254","33344","734","9604","724","2123","348","1573","333","5120","578","788","203","527","216","105","95","0","28","422","218","1927","254","457","179","92","61","57","88","2","3","0","28","260","132","46","43","1470","287","39","41","273","133","2","5","0","28","1083","232","73","73",
"0500000US37113","Macon County, North Carolina","35172","*****","33401","290","16041","753","16948","749","2745","418","3004","384","10194","660","1005","283","412","178","37","30","0","28","375","177","1771","290","592","175","69","38","108","59","57","58","0","28","343","139","15","16","1179","262","81","66","226","197","37","39","22","40","813","140","0","28",
"0500000US37115","Madison County, North Carolina","21608","*****","21202","135","13450","533","7657","540","1616","330","1414","280","3957","431","670","234","95","64","0","25","0","25","95","64","406","135","163","101","118","84","14","7","0","25","0","25","31","37","0","25","243","104","79","63","24","23","11","20","0","25","61","59","68","64",
"0500000US37117","Martin County, North Carolina","22644","*****","22021","93","18251","416","3611","429","1042","266","329","135","1907","327","333","117","159","137","45","50","0","25","114","127","623","93","137","93","14","20","24","34","0","25","0","25","81","78","18","21","486","123","9","10","278","137","0","25","0","25","199","117","0","25",
"0500000US37119","Mecklenburg County, North Carolina","1095170","*****","922077","4339","447168","6446","459254","5879","154281","4929","82181","2953","188930","4315","33862","1747","15655","1243","3667","549","568","291","11420","994","173093","4339","65002","2399","8391","941","23437","1241","10212","1349","132","74","21362","1413","1468","332","108091","3770","7072","1145","31492","1680","10360","2047","337","156","57394","2279","1436","337",
"0500000US37121","Mitchell County, North Carolina","14959","*****","14361","214","9693","505","4556","496","921","226","579","131","2715","461","341","146","112","107","9","14","0","21","103","105","598","214","137","84","55","53","12","16","18","29","0","21","52","46","0","21","461","189","16","30","40","48","6","10","15","32","302","134","82","91",
"0500000US37123","Montgomery County, North Carolina","27223","*****","24740","350","20775","582","3722","528","1126","316","661","185","1734","375","201","101","243","207","44","53","0","25","199","183","2483","350","550","170","57","35","131","92","22","34","0","25","332","128","8","13","1933","356","0","25","122","145","20","31","0","25","1772","343","19","30",
"0500000US37125","Moore County, North Carolina","99263","*****","94316","610","50809","1334","42180","1336","13978","1127","8943","983","13528","896","5731","876","1327","370","87","57","0","31","1240","368","4947","610","2378","534","809","297","549","188","69","91","0","31","711","229","240","240","2569","529","135","70","543","219","13","25","9","17","1792","445","77","77",
