"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US31145","Red Willow County, Nebraska","10884","*****","10661","141","7733","352","2915","347","157","92","1219","201","346","102","1193","192","13","16","4","9","0","15","9","14","223","141","74","87","0","15","36","73","29","45","0","15","9","16","0","15","149","116","39","54","0","15","0","15","0","15","91","107","19","26",
"0500000US31147","Richardson County, Nebraska","8149","*****","8129","15","6268","250","1838","245","39","21","1264","232","260","76","275","90","23","29","0","13","0","13","23","29","20","15","19","14","7","9","8","10","3","5","0","13","1","3","0","13","1","3","0","13","0","13","0","13","0","13","1","3","0","13",
"0500000US31149","Rock County, Nebraska","1407","92","1398","92","1151","90","244","68","4","5","145","54","36","16","59","25","3","4","0","9","0","9","3","4","9","7","6","6","0","9","0","9","0","9","0","9","3","4","3","4","3","4","0","9","3","4","0","9","0","9","0","9","0","9",
"0500000US31151","Saline County, Nebraska","14356","*****","12439","300","9301","374","3019","417","120","52","1660","342","483","189","756","205","119","74","0","15","0","15","119","74","1917","300","616","198","55","98","76","53","0","15","0","15","485","166","0","15","1301","286","7","7","221","173","4","8","0","15","1051","186","18","23",
"0500000US31153","Sarpy County, Nebraska","172460","*****","163485","629","94166","1593","66029","1528","5785","514","31784","1178","15239","859","13221","810","3290","351","324","136","134","69","2832","312","8975","629","4205","353","874","151","1766","213","247","148","12","18","1269","247","37","30","4770","620","502","241","1427","255","292","102","50","67","2443","451","56","41",
"0500000US31155","Saunders County, Nebraska","20946","*****","20721","56","16696","294","3929","291","321","101","2518","268","422","114","668","117","96","44","13","16","0","17","83","43","225","56","110","58","42","29","45","36","0","17","8","14","15","16","0","17","115","44","15","15","21","15","0","17","0","17","79","37","0","17",
"0500000US31157","Scotts Bluff County, Nebraska","36599","*****","34889","316","23363","620","11431","579","260","84","3058","354","2291","291","5822","514","95","46","0","20","0","20","95","46","1710","316","669","181","134","81","80","58","2","4","0","20","451","136","2","3","1041","251","27","32","85","67","30","32","0","20","864","246","35","33",
"0500000US31159","Seward County, Nebraska","17113","*****","16795","88","12816","317","3872","280","172","57","2293","222","593","110","814","132","107","53","0","15","1","3","106","53","318","88","182","66","41","37","75","33","3","8","0","15","63","42","0","15","136","73","23","21","36","41","0","15","0","15","59","48","18","18",
"0500000US31161","Sheridan County, Nebraska","5259","*****","5206","20","3182","213","1991","206","71","36","1136","135","246","119","538","96","33","23","0","13","3","4","30","23","53","20","37","15","0","13","30","10","0","13","0","13","0","13","7","10","16","13","5","7","2","3","0","13","0","13","6","9","3","5",
"0500000US31163","Sherman County, Nebraska","3090","*****","3071","15","2667","74","398","76","15","10","181","55","39","28","163","42","6","8","0","9","0","9","6","8","19","15","10","10","2","3","6","8","0","9","0","9","2","4","0","9","9","10","0","9","1","3","0","9","0","9","8","10","0","9",
"0500000US31165","Sioux County, Nebraska","1274","79","1248","81","792","87","456","64","19","12","189","47","41","20","207","60","0","9","0","9","0","9","0","9","26","16","18","12","0","9","0","9","0","9","5","6","5","6","8","8","8","8","3","4","0","9","0","9","5","6","0","9","0","9",
"0500000US31167","Stanton County, Nebraska","6022","*****","5870","45","4689","169","1163","173","8","10","682","128","187","89","286","119","18","20","0","13","0","13","18","20","152","45","109","57","0","13","13","9","0","13","0","13","96","56","0","13","43","27","11","11","7","6","7","11","0","13","18","25","0","13",
"0500000US31169","Thayer County, Nebraska","5163","*****","5117","28","3758","152","1358","147","52","21","788","98","125","40","393","99","1","4","0","13","0","13","1","4","46","28","27","26","3","5","0","13","1","2","0","13","23","26","0","13","19","13","9","9","2","3","1","3","0","13","7","8","0","13",
"0500000US31171","Thomas County, Nebraska","675","70","653","70","514","64","135","44","3","3","70","23","8","7","54","30","4","5","0","9","0","9","4","5","22","16","12","11","0","9","12","11","0","9","0","9","0","9","0","9","10","10","4","5","6","8","0","9","0","9","0","9","0","9",
"0500000US31173","Thurston County, Nebraska","6989","*****","6876","25","3386","115","3481","119","41","19","3048","129","118","43","274","47","9","7","0","13","0","13","9","7","113","25","20","14","5","6","6","7","0","13","0","13","1","2","8","8","93","26","1","2","23","8","4","5","0","13","65","24","0","13",
"0500000US31175","Valley County, Nebraska","4240","53","4172","70","3511","129","659","118","72","43","285","76","101","37","201","68","2","3","0","9","0","9","2","3","68","56","46","49","0","9","0","9","0","9","0","9","41","48","5","7","22","26","11","11","0","9","0","9","0","9","11","17","0","9",
"0500000US31177","Washington County, Nebraska","20338","*****","20125","77","14953","457","5123","440","230","74","3317","325","811","248","765","211","49","53","0","17","1","3","48","53","213","77","79","47","22","17","28","38","0","17","0","17","29","30","0","17","134","61","21","32","7","16","0","17","0","17","86","32","20","23",
"0500000US31179","Wayne County, Nebraska","9414","*****","9171","99","6478","331","2650","309","122","74","1760","269","338","114","430","162","43","38","0","13","0","13","43","38","243","99","82","57","8","12","5","9","15","22","0","13","54","47","0","13","161","108","1","2","0","13","6","13","0","13","154","108","0","13",
"0500000US31181","Webster County, Nebraska","3665","*****","3608","30","2681","95","921","93","56","22","437","79","154","39","274","60","6","5","0","9","0","9","6","5","57","30","51","29","0","9","36","25","1","2","0","9","7","11","7","10","6","8","0","9","0","9","0","9","0","9","6","8","0","9",
"0500000US31183","Wheeler County, Nebraska","805","79","805","79","647","77","158","35","17","14","90","27","13","8","38","16","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US31185","York County, Nebraska","13842","*****","13604","81","10040","349","3524","360","184","61","1822","265","587","171","931","168","40","35","5","8","0","15","35","34","238","81","91","60","24","22","15","24","6","10","0","15","46","50","0","15","147","74","8","14","12","14","0","15","0","15","124","73","3","4",
"0500000US32001","Churchill County, Nevada","24148","*****","22668","250","7685","620","14799","608","951","212","1928","295","2484","367","9436","531","184","131","8","10","7","16","169","124","1480","250","515","148","62","51","237","99","25","41","0","23","153","90","38","53","965","233","31","35","194","102","0","23","0","23","738","209","2","4",
"0500000US32003","Clark County, Nevada","2070153","*****","1614321","4461","499594","4446","1074341","5673","158201","3073","229883","3538","156971","2705","529286","5372","40386","1697","4657","657","5715","671","30014","1334","455832","4461","214987","3172","22088","1208","95250","1706","8845","903","844","268","84569","2157","3379","407","240845","4448","11840","917","49047","2174","6203","850","1302","328","168099","3456","4354","506",
"0500000US32005","Douglas County, Nevada","47426","*****","43907","366","8587","626","34951","709","2870","367","5726","412","3223","391","23132","829","369","114","66","49","12","19","291","98","3519","366","1852","294","685","221","450","129","26","30","8","12","595","143","88","43","1667","265","215","86","213","102","90","91","0","26","1029","201","120","64",
"0500000US32007","Elko County, Nevada","52029","*****","47553","484","17357","967","29584","906","1340","368","3829","413","2409","371","22006","825","612","327","29","33","2","5","581","325","4476","484","1571","305","124","67","239","84","23","42","22","26","1131","274","32","24","2905","442","55","47","213","130","69","101","59","72","2425","400","84","60",
"0500000US32009","Esmeralda County, Nevada","1069","171","955","174","165","73","790","164","53","34","124","60","55","30","558","137","0","12","0","12","0","12","0","12","114","69","51","31","7","10","0","12","0","12","0","12","39","28","5","6","63","61","5","9","0","12","0","12","0","12","58","64","0","12",
"0500000US32011","Eureka County, Nevada","1730","171","1724","171","619","171","1083","165","31","34","136","78","62","49","854","165","22","28","0","12","0","12","22","28","6","11","5","11","5","11","0","12","0","12","0","12","0","12","0","12","1","3","1","3","0","12","0","12","0","12","0","12","0","12",
"0500000US32013","Humboldt County, Nevada","17091","*****","15318","244","6585","448","8564","509","308","124","1391","338","506","138","6359","572","169","80","0","19","0","19","169","80","1773","244","780","195","85","62","38","41","12","28","1","2","603","167","41","43","993","227","6","10","23","19","0","19","0","19","939","228","25","28",
"0500000US32015","Lander County, Nevada","5907","*****","5183","185","2259","359","2808","349","199","138","384","129","284","113","1941","355","116","107","0","17","0","17","116","107","724","185","430","168","64","72","41","61","0","17","0","17","301","121","24","28","294","120","77","76","0","17","1","2","0","17","206","109","10","16",
"0500000US32017","Lincoln County, Nevada","5155","*****","4984","123","1359","292","3611","304","228","143","579","163","205","86","2599","344","14","20","0","17","3","6","11","19","171","123","59","55","0","17","21","35","10","17","0","17","28","41","0","17","112","107","0","17","0","17","0","17","0","17","100","105","12","20",
"0500000US32019","Lyon County, Nevada","51897","*****","48129","430","13245","826","34394","926","2519","448","4507","432","3521","443","23847","926","490","147","116","84","24","33","350","122","3768","430","1382","210","154","73","419","127","0","29","0","29","660","179","149","77","2386","405","76","52","184","125","0","29","23","28","2051","391","52","39",
"0500000US32021","Mineral County, Nevada","4519","*****","4328","113","1997","216","2295","208","163","67","538","133","297","98","1297","200","36","40","0","12","0","12","36","40","191","113","62","45","0","12","44","38","1","2","0","12","17","19","0","12","129","76","0","12","89","64","0","12","0","12","36","33","4","6",
"0500000US32023","Nye County, Nevada","43198","*****","40144","454","7929","672","31687","816","3530","469","7128","680","3869","569","17160","1076","528","269","147","134","75","92","306","144","3054","454","1392","323","202","106","378","179","0","26","0","26","659","205","153","102","1662","339","96","64","66","53","0","26","6","19","1320","327","174","128",
"0500000US32027","Pershing County, Nevada","6690","*****","5921","142","2416","209","3475","181","256","75","580","134","374","108","2265","203","30","29","0","17","11","17","19","20","769","142","305","98","12","18","87","55","4","9","0","17","186","73","16","26","464","143","22","24","1","4","0","17","0","17","441","144","0","17",
"0500000US32029","Storey County, Nevada","3941","*****","3818","81","789","187","2965","190","189","88","545","145","300","124","1931","221","64","44","0","12","15","19","49","42","123","81","80","65","6","10","62","67","0","12","0","12","0","12","12","18","43","39","0","12","9","19","0","12","6","9","20","29","8","13",
"0500000US32031","Washoe County, Nevada","439914","*****","374967","1552","140359","2357","228621","2422","21489","1095","38081","1349","24379","1190","144672","2352","5987","643","512","208","730","210","4745","554","64947","1552","29381","1271","3332","389","11571","741","707","237","260","95","12903","864","608","156","35566","1515","2125","346","5781","557","252","135","395","221","26412","1371","601","158",
"0500000US32033","White Pine County, Nevada","9893","*****","9537","128","3867","345","5528","350","379","129","753","184","505","122","3891","369","142","99","3","7","0","17","139","99","356","128","73","46","30","30","17","18","0","17","0","17","17","17","9","15","283","118","24","33","24","22","10","14","0","17","217","109","8","12",
"0500000US32510","Carson City, Nevada","54412","*****","48019","499","15066","680","32404","898","2739","352","4620","434","3311","376","21734","949","549","194","94","85","39","34","416","168","6393","499","2739","442","308","99","749","255","0","29","14","24","1513","326","155","113","3654","493","201","95","436","264","0","29","8","11","2923","419","86","51",
"0500000US33001","Belknap County, New Hampshire","60392","*****","58458","346","31399","958","26767","985","21142","797","1684","411","2382","401","1559","320","292","117","15","23","0","26","277","115","1934","346","1315","285","539","170","415","144","0","26","0","26","174","120","187","107","619","218","228","136","220","134","4","9","15","24","56","48","96","72",
